ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,refind,refindFK,isnref
flood_0097,mcsumbawa,terima kasi mo anak,#	ZERO	terima.kasi	mo	anak	%,#	ZERO	thank.you	DM	child	%,Thank you son,en,MORPHEME_ALIGNED,,flood_mp3 flood_wav flood_eaf flood_xml flood_tsv,,353530,354970,#ds	0.1:a	v:pred	other	np.h:voc	%,,flood,∅	1016	∅	∅	1008	∅,∅	1016	∅	∅	1008	∅,∅	∅	∅	∅	∅	∅
flood_0098,mcsumbawa,nan si loè na,#	nan	si	loè	na	%,#	DEM_M	DM	amount	ITJ	%,Just that,en,MORPHEME_ALIGNED,,flood_mp3 flood_wav flood_eaf flood_xml flood_tsv,,354970,356171,#ds	dem_pro:s	other	np:pred	other	%,,flood,∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅
flood_0099,mcsumbawa,boè mo tutir ta---boè mo,#	boè	mo	tutir	=ta	%	#	ZERO	boè	mo	%,#	finish?	DM	story	=DEM_P	%	#	ZERO	finish?	DM	%,Finish this story,en,MORPHEME_ALIGNED,,flood_mp3 flood_wav flood_eaf flood_xml flood_tsv,,357390,358906,#nc	nc	nc	nc	nc	%	#nc	nc	nc	nc	%,,flood,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
flood_0100,mcsumbawa,cerita dèan,#	cerita	dèan	%,#	story	DEM_M	%,That is a story.,en,MORPHEME_ALIGNED,,flood_mp3 flood_wav flood_eaf flood_xml flood_tsv,,359406,362395,#nc	nc	nc	%,,flood,∅	∅	∅	∅,∅	∅	∅	∅,∅	∅	∅	∅
kerekkure_0001,mcsumbawa,"pada masa dulu,",#	pada	masa	dulu,#	at	time	before,"Long time ago,",en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,5172,7249,#	adp	np:other	rn,,kerekkure,∅	∅	∅	∅,∅	∅	∅	∅,∅	∅	∅	∅
kerekkure_0002,mcsumbawa,"nta berapa ratus taun saman dunung ana,",nta	berapa	ratus	taun	saman	dunung	=ana,who.knows	how.many	hundred	year	time	before	=DEM_D,hundreds of years ago (which I don't know how many hundreds years ago) in old times,en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,8613,13879,ln	ln	ln	np:other	rn	rn	=rn_dem,,kerekkure,∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅
kerekkure_0003,mcsumbawa,ada sópó tau basingin Lalu Kerèk-kurè.,ada	sópó	tau	#	ZERO	basingin	Lalu	Kerèk-kurè	%	%,exist	one	person	#	ZERO	named	prince	Kerek-kure	%	%,there was a person named Lalu Kerèk-kurè.,en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,15609,22201,v:predex	ln	np.h:s	#rc	f0.h:s	v:pred	ln	pn_np:other	%	%,,kerekkure,∅	∅	2001	∅	2001	∅	∅	∅	∅	∅,∅	∅	2001	∅	2001	∅	∅	∅	∅	∅,∅	∅	new	∅	∅	∅	∅	∅	∅	∅
kerekkure_0004,mcsumbawa,tedu kè ina pang sópó keban pang Dadap.,#	ZERO	tedu	kè	ina	pang	sópó	keban	pang	Dadap	%,#	ZERO	live	with	mother	at	one	garden	at	Dadap	%,He lived with mother in the garden in Dadap.,en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,23091,28144,#	0.h:s	v:pred	adp	np.h:obl	adp	ln	np:l	rn	rn_pn_np	%,,kerekkure,∅	2001	∅	∅	2002	∅	∅	2003	∅	2004	∅,∅	2001	∅	∅	2002	∅	∅	2003	∅	2004	∅,∅	∅	∅	∅	new	∅	∅	new	∅	unused	∅
kerekkure_0005,mcsumbawa,Dadap nan bakatokal pang Berangkorong.,#	Dadap	=nan	bakatokal	pang	Berangkorong	%,#	Dadap	=DEM_M	be.located	at	Berangkorong	%,Dadap was located in Berangkorong region.,en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,29032,36052,#	pn_np:s	=rn_dem	v:pred	adp	pn_np:l	%,,kerekkure,∅	2004	∅	∅	∅	2005	∅,∅	2004	∅	∅	∅	2005	∅,∅	∅	∅	∅	∅	unused	∅
kerekkure_0006,mcsumbawa,"antara Muir kè Berangkorong, nya pang Dadap nan.",#	antara	Muir	kè	Berangkorong	nya	pang	Dadap	=nan	%,#	between	Muir	and	Berangkorong	3	at	Dadap	=DEM_M	%,"Between Muir and Berangkorong, that was the location of Dadap.",en,MORPHEME_ALIGNED,nya '3' refers to 'between Muir and Berangkorong'.,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,36186,40686,#	adp	pn_np:dt_s	rn	rn_pn_np	pro:s	adp	pn_np:pred	=rn_dem	%,,kerekkure,∅	∅	2006	∅	2005	∅	∅	2004	∅	∅,∅	∅	2006	∅	2005	∅	∅	2004	∅	∅,∅	∅	unused	∅	∅	∅	∅	∅	∅	∅
kerekkure_0007,mcsumbawa,ada sópó keban ninan tanam ragan.,#	ada	sópó	keban	#	ninan	tanam	ragan,#	exist	one	garden	#	there	plant	k.o.flower,There was a garden there for planting flowers called ragan.,en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,41215,44878,#	v:predex	ln	np:s	#rc	dem_pro:l	v:pred	np:p,,kerekkure,∅	∅	∅	2003	∅	2003	∅	2007,∅	∅	∅	2003	∅	2003	∅	2007,∅	∅	∅	∅	∅	∅	∅	new
kerekkure_0008,mcsumbawa,dua tau ta kè ina ka mo maté bapa.,dua	tau	=ta	kè	ina	%	%	#	ka	mo	maté	bapa	%,two	person	=DEM_P	with	mother	%	%	#	PST	DM	die	father	%,"He lives with his mother, just the two of them. (lit. Two, this guy and the mother.) The father had already past away.",en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,45965,49884,np.h:dt_a	np.h:appos	=rn_dem	rn_adp	rn_np.h	%	%	#	lv	lv	v:pred	np.h:s	%,,kerekkure,2008	2001	∅	∅	2002	∅	∅	∅	∅	∅	∅	2009	∅,2008	2001	∅	∅	2002	∅	∅	∅	∅	∅	∅	2009	∅,bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅
kerekkure_0009,mcsumbawa,"tapi ina nan nongka bada aku ling papin, apa singin.",#	tapi	ina	=nan	nongka	bada	aku	ling	papin	#	apa	singin	%	%,#	but	mother	=DEM_M	NEG.PST	tell	1SG	by	grandfather	#	what	name	%	%,"But as for the mother, the grand father didn't tell me what the name is.",en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,51264,55927,#neg	other	np.h:dt	=rn_dem	lv	v:pred	pro.1:p	adp	np.h:a_ling	#cc	np:pred	np:s	%	%,,kerekkure,∅	∅	2002	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	2002	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kerekkure_0010,mcsumbawa,cuma dè ka=bada aku ling papin nan anak basingin Lalu Kerèk-kurè.,#	cuma	#	ZERO	dè	ka=bada	aku	ling	papin	=nan	%	#	anak	basingin	Lalu	Kerèk-kurè	%	%,#	only	#	ZERO	REL	PST=tell	1SG	by	grandfather	=DEM_M	%	#	child	named	prince	Kerek-kure	%	%,Only the grandfather told me was that the child was called Lalu Kerèk-kurè.,en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,56484,60970,#	np:s	#rc	f0.h:p2	other	v:pred	pro.1:p	adp	np.h:a_ling	=rn_dem	%	#cc:pred	np.h:s	v:pred	ln	pn_np.h:other	%	%,,kerekkure,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	2001	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	2001	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kerekkure_0011,mcsumbawa,tedu pang Dadap bakeban tanam ragan.,#	ZERO	tedu	pang	Dadap	%	#	ZERO	bakeban	%	#	ZERO	tanam	ragan	%,#	ZERO	live	at	Dadap	%	#	ZERO	farm	%	#	ZERO	plant	k.o.flower	%,"(He) lived in Dadap. (He) farmed, planting ragam flowers.",en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,61878,65138,#	0.h:s	v:pred	adp	pn_np:l	%	#	0.h:s	v:pred	%	#	0.h:a	v:pred	np:p	%,,kerekkure,∅	2001	∅	∅	2004	∅	∅	2001	∅	∅	∅	2001	∅	2007	∅,∅	2001	∅	∅	2004	∅	∅	2001	∅	∅	∅	2001	∅	2007	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kerekkure_0012,mcsumbawa,"tiba-tiba beru laló gita kó dalam keban nan,",#	#	ZERO	tiba-tiba	beru	laló	gita	kó	dalam	keban	=nan	%,#	#	ZERO	unexpectedly	after	go	look	to	inside	garden	=DEM_M	%,"Unexpectedly, when (he) went to see to the garden,",en,WORD_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,71115,75769,#	#ac	0.h:s	other	other	lv_v	v:pred	adp	np:g	rn_np	=rn_dem	%,,kerekkure,∅	∅	2001	∅	∅	∅	∅	∅	∅	2003	∅	∅,∅	∅	2001	∅	∅	∅	∅	∅	∅	2003	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kerekkure_0013,mcsumbawa,ragan ta boè ka=bau ling tau kemang ta.,ragan	=ta	boè	ka=bau	ling	tau	kemang	=ta	%,k.o.flower	=DEM_P	finish	PST=get	by	person	flower	=DEM_P	%,"the ragan had gone, taken the flowers by someone.",en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,76859,80071,np:p	=rn_dem	lv_v	v:pred	adp	np.h:a_ling	np:dt	=rn_dem	%,,kerekkure,2007	∅	∅	∅	∅	2010	2007	∅	∅,2007	∅	∅	∅	∅	2010	2007	∅	∅,∅	∅	∅	∅	∅	new	∅	∅	∅
kerekkure_0014,mcsumbawa,boè ka=bau ling tau.,#	ZERO	boè	ka=bau	ling	tau	%,#	ZERO	finish	PST=get	by	person	%,"(The flowers) had gone, stolen by someone.",en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,80677,82864,#	0:p	lv_v	v:pred	adp	np.h:a_ling	%,,kerekkure,∅	2007	∅	∅	∅	2010	∅,∅	2007	∅	∅	∅	2010	∅,∅	∅	∅	∅	∅	∅	∅
kerekkure_0015,mcsumbawa,"sehingga telu ngano baturit-turit,",#	sehingga	telu	ngano	baturit-turit	%,#	then	three	day	continue	%,"Then the three days passed,",en,WORD_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,83138,85556,#	other	ln	np:s	v:pred	%,,kerekkure,∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅
kerekkure_0016,mcsumbawa,"laló beru tama kó dalam keban ana,",#	ZERO	laló	%	#	#	ZERO	beru	tama	kó	dalam	keban	=ana	%,#	ZERO	go	%	#	#	ZERO	after	enter	to	inside	garden	=DEM_D	%,"(He) went. After he entered in the garden,",en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,86460,89581,#	0.h:s	v:pred	%	#	#ac	0.h:s	other	v:pred	adp	np:g	rn_np	=rn_dem	%,,kerekkure,∅	2001	∅	∅	∅	∅	2001	∅	∅	∅	∅	2003	∅	∅,∅	2001	∅	∅	∅	∅	2001	∅	∅	∅	∅	2003	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kerekkure_0017,mcsumbawa,ragan ta nan boè ka=bau ling tau.,ragan	=ta	nan	boè	ka=bau	ling	tau	%,k.o.flower	=DEM_P	DEM_M	finish	PST=get	by	person	%,"the flowers had gone, taken by someone.",en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,89951,92432,np:p	=rn_dem	rn_dem	lv_v	v:pred	adp	np.h:a_ling	%,,kerekkure,2007	∅	∅	∅	∅	∅	2010	∅,2007	∅	∅	∅	∅	∅	2010	∅,∅	∅	∅	∅	∅	∅	∅	∅
kerekkure_0018,mcsumbawa,"nyatè yalalo paning bawa mo pengisi ya=laló paning,",#	ZERO	nyaté	#	ZERO	ya=laló	panin	%	%	#	ZERO	bawa	mo	pengisiq	%	#	ZERO	ya=laló	panin	%,#	ZERO	want	#	ZERO	FUT=go	harvest	%	%	#	ZERO	bring	DM	container	%	#	ZERO	FUT=go	harvest	%,(He) wanted to go harvesting. (He) brought a container. (He) was going for for harvesting.,en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,92984,96240,#	0.h:s	v:pred	#cc	0.h:s	lv_v	v:pred	%	%	#	0.h:a	v:pred	rv	np:p	%	#	0.h:s	lv_v	v:pred	%,,kerekkure,∅	2001	∅	∅	2001	∅	∅	∅	∅	∅	2001	∅	∅	2011	∅	∅	2001	∅	∅	∅,∅	2001	∅	∅	2001	∅	∅	∅	∅	∅	2001	∅	∅	2011	∅	∅	2001	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅
kerekkure_0019,mcsumbawa,"sehingga telungano ba turit-turit enda masa ada bua, anong, kemang ragan ta.",#	sehingga	telungano	baturit-turit	enda	masa	#	ada	bua	anong	kemang	ragan	=ta	ZERO	%	%,#	then	three.days	successively	NEG.exist	time	#	exist	fruit	what's.it.called	flower	k.o.flower	=DEM_P	ZERO	%	%,"Then for three successive days, there never was an occasion (when) the crops, that is, ragan flowers were there.",en,WORD_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,96352,103346,#neg	other	np:other	other	v:predex	np:s	#rc	v:pred	np:s	other	np:appos	rn	=rn_dem	f0:other	%	%,,kerekkure,∅	∅	∅	∅	∅	∅	∅	∅	2007	∅	2007	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	2007	∅	2007	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kerekkure_0020,mcsumbawa,"sehingga ano yang keempat, ya=èntap, ya=èntap ling Lalu Kerèk-kurè ta, sai tau bau ragan ta.",#	sehingga	ano	yang	keempat	ya=	èntap	ya=	èntap	ling	Lalu	Kerèk-kurè	=ta	#	sai	tau	#	ZERO	bau	ragan	=ta	%	%	%,#	then	day	REL	fourth	3=	peep	3=	peep	by	prince	Kerek-kure	=DEM_P	#	who	person	#	ZERO	get	k.o.flower	=DEM_P	%	%	%,"Then on the fourth day, Lalu Kerèk-kurè took a peep (to learn) who got the flowers.",en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,104711,119225,#	other	other	other	other	=pro_h_a	v:pred	nc	nc	adp	ln	pn_np.h:a_ling	=rn_dem	#cc:p	np:pred	np.h:s	#rc	f0.h:a	v:pred	np:p	=rn_dem	%	%	%,,kerekkure,∅	∅	∅	∅	∅	2001	∅	∅	∅	∅	∅	2001	∅	∅	∅	2010	∅	2010	∅	2007	∅	∅	∅	∅,∅	∅	∅	∅	∅	2001	∅	∅	∅	∅	∅	2001	∅	∅	∅	2010	∅	2010	∅	2007	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kerekkure_0021,mcsumbawa,tiba-tiba turin turin anar marua tèja.,#	tiba-tiba	turin	turin	anar	marua	tèja	%,#	unexpectedly	come.down	come.down	ladder	like	rainbow	%,"Unexpectedly, a ladder like a rainbow came down.",en,WORD_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,120066,126052,#	other	v:pred	nc	np:s	rn	rn	%,,kerekkure,∅	∅	∅	∅	2012	∅	∅	∅,∅	∅	∅	∅	2012	∅	∅	∅,∅	∅	∅	∅	new	∅	∅	∅
kerekkure_0022,mcsumbawa,turin anar marua tèja.,#	turin	anar	marua	tèja	%,#	come.down	ladder	like	rainbow	%,A ladder like a rainbow came down.,en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,127942,129596,#	v:pred	np:s	rn	rn	%,,kerekkure,∅	∅	2012	∅	∅	∅,∅	∅	2012	∅	∅	∅,∅	∅	∅	∅	∅	∅
kerekkure_0023,mcsumbawa,karing balóló turin pitu taudadara ola tèja ta.,#	karing	balóló	turin	pituq	tau	dadara	ola	tèja	=ta	%,#	then	be.in.line	come.down	seven	person	maiden	through	rainbow	=DEM_P	%,Then seven girls came down in single line,en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,129629,134115,#	other	lv_v	v:pred	ln	np.h:s	rn	adp	np:l	=rn_dem	%,,kerekkure,∅	∅	∅	∅	∅	2013	∅	∅	2012	∅	∅,∅	∅	∅	∅	∅	2013	∅	∅	2012	∅	∅,∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅
kerekkure_0024,mcsumbawa,turin kó dalam keban ta.,#	ZERO	come down	kó	dalam	keban	=ta	%,#	ZERO	go.down	to	inside	garden	=DEM_P	%,(They) came down to the field.,en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,134374,135778,#	0.h:s	v:pred	adp	np:g	rn_np	=rn_dem	%,,kerekkure,∅	2013	∅	∅	∅	2003	∅	∅,∅	2013	∅	∅	∅	2003	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
kerekkure_0025,mcsumbawa,tau ta bawa pègo sama sekoden kabulaèn.,#	tau	=ta	bawa	pègo	sama	sekoden	kabulaén	%,#	person	=DEM_P	bring	bucket	same	one	golden	%,They brought an uniform golden bucket.,en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,137677,141471,#	np.h:a	=rn_dem	v:pred	np:p	rn	rn	rn	%,,kerekkure,∅	2013	∅	∅	2014	∅	∅	∅	∅,∅	2013	∅	∅	2014	∅	∅	∅	∅,∅	∅	∅	∅	new	∅	∅	∅	∅
kerekkure_0026,mcsumbawa,dadi pitu pègo apa pitu tau pitu tau dadara.,#	dadi	pitu	pègo	#	apa	pitu	tau	%	%	#	pitu	tau	dadara	%,#	then	seven	bucket	#	because	seven	person	%	%	#	seven	person	maiden	%,"So, there were seven buckets (lit. the buckets were seven), because the people were seven (people). The girls were seven (people).",en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,141653,144840,#	other	v:pred	np:s	#ac	other	v:pred	np.h:s	%	%	#	v:pred	np.h:s	rn	%,,kerekkure,∅	∅	∅	2014	∅	∅	∅	2013	∅	∅	∅	∅	2013	∅	∅,∅	∅	∅	2014	∅	∅	∅	2013	∅	∅	∅	∅	2013	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kerekkure_0027,mcsumbawa,tau pitu tau dadara pitu ta nan ba sanak soai sarèa.,#	tau	pitu	tau	dadara	pitu	=ta	nan	basanak-soai	sarèa,#	person	seven	person	maiden	seven	=DEM_P	DEM_M	be.sisters	all,The seven girls were all sisters.,en,WORD_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,145335,149023,#	np.h:s	rn	np.h:appos	rn	rn	=rn_dem	rn_dem	v:pred	other,,kerekkure,∅	2013	∅	2013	∅	∅	∅	∅	∅	∅,∅	2013	∅	2013	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kerekkure_0028,mcsumbawa,"sópó ina, sópó bapa.",sópó	ina	sópó	bapa	%,one	mother	one	father	%,(They were born from) one mother and one father,en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,149335,150734,ln	np.h:other	ln	np.h:other	%,,kerekkure,∅	∅	∅	∅	∅,∅	∅	∅	∅	∅,∅	∅	∅	∅	∅
kerekkure_0029,mcsumbawa,"karing bau mo ragan ta, óló dalam pègo ta.",#	ZERO	karing	bau	mo	ragan	=ta	%	#	ZERO	ZERO	óló	dalam	pègo	=ta	%,#	ZERO	then	get	DM	k.o.flower	=DEM_P	%	#	ZERO	ZERO	put	inside	bucket	=DEM_P	%,Then (they) got the flowers and put in the buckets.,en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,153884,157547,#	0.h:a	other	v:pred	other	np:p	=rn_dem	%	#	0.h:a	0:p	v:pred	adp	np:l	=rn_dem	%,,kerekkure,∅	2013	∅	∅	∅	2007	∅	∅	∅	2013	2007	∅	∅	2014	∅	∅,∅	2013	∅	∅	∅	2007	∅	∅	∅	2013	2007	∅	∅	2014	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kerekkure_0030,mcsumbawa,masing-masing bau.,#	ZERO	ZERO	masing-masing	bau	%,#	ZERO	ZERO	each	get	%,(They) each got (the flowers).,en,WORD_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,157638,158898,#	0.h:a	0:p	other	v:pred	%,,kerekkure,∅	2013	2007	∅	∅	∅,∅	2013	2007	∅	∅	∅,∅	∅	∅	∅	∅	∅
kerekkure_0031,mcsumbawa,"beru suda bau anong, beru suda bau ragan,",#	beru	suda	%	#	bau	anong	%	#	#	ZERO	beru	suda	bau	ragan	%,#	after	already	%	#	get	what's.it.called	%	#	#	ZERO	after	already	get	k.o.flower	%,"After (they) got the flowers,",en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,158927,163658,#nc	nc	nc	%	#nc	nc	nc	%	#	#ac	0.h:s	other	v:pred	v:pred	np:p	%,,kerekkure,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	2013	∅	∅	∅	2007	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	2013	∅	∅	∅	2007	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kerekkure_0032,mcsumbawa,"tama mo maning kó kolam, Timan, singin.",ZERO	tama	mo	maning	kó	kolam	%	#	Timan	singin	%,ZERO	enter	DM	have.a.shower	to	pond	%	#	Timan	name	%,(they) went to the pond for having a shower. The name (of the pond) was Timan.,en,MORPHEME_ALIGNED,Timan = Timanq,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,163955,167263,0.h:s	lv_v	other	v:pred	adp	np:g	%	#	pn_np:pred	np:s	%,,kerekkure,2013	∅	∅	∅	∅	2015	∅	∅	∅	2016	∅,2013	∅	∅	∅	∅	2015	∅	∅	∅	2016	∅,∅	∅	∅	∅	∅	new	∅	∅	∅	bridging	∅
kerekkure_0033,mcsumbawa,"Timan kenangq pang ètè ai, untuk ai ragan ta.",#	ZERO	Timan	kènangq	pang	#	ZERO	ètè	ai	ZERO	#	untuk	ZERO	ai	ragan	=ta	%	%	%,#	ZERO	Timan	use	place	#	ZERO	take	water	ZERO	#	for	ZERO	water	k.o.flower	=DEM_P	%	%	%,Timan was used as a place to get water for the 'ragan water'.,en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,168350,171696,#	0.h:a	pn_np:p	v:pred	np:other	#rc	0.h:a	v:pred	np:p	f0:l	#ac	adp	0.h:a	v:pred	np:p	=rn_dem	%	%	%,,kerekkure,∅	2013	2015	∅	∅	∅	2013	∅	2050	2015	∅	∅	2013	∅	2007	∅	∅	∅	∅,∅	2013	2015	∅	∅	∅	2013	∅	2050	2015	∅	∅	2013	∅	2007	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kerekkure_0034,mcsumbawa,karing ya=èntap mo ling Lalu Kerèk-kurè ta.,#	ZERO	karing	ya=	entap	mo	ling	Lalu	Kerèk-kurè	=ta	%,#	ZERO	then	3=	peep	DM	by	prince	Kerek-kure	=DEM_P	%,Then Kerèk-kurè peeped (to know),en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,175340,178581,#	0.h:p	other	=pro_h_a	v:pred	other	adp	ln	pn_np.h:a_ling	=rn_dem	%,,kerekkure,∅	∅	∅	2001	∅	∅	∅	∅	2001	∅	∅,∅	∅	∅	2001	∅	∅	∅	∅	2001	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kerekkure_0035,mcsumbawa,yagita dèmè dè balong antara tau pitu ta,#	ya=	gita	dèmè	#	ZERO	dè	balong	antara	tau	pitu	=ta	%	%,#	3=	look	which	#	ZERO	REL	good	between	person	seven	=DEM_P	%	%,which (girl) was beautiful among the seven people.,en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,178595,181374,#	=pro.h:a	v:pred	np.h:p	#rc	f0.h:s	other	v:pred	adp	np.h:other	rn	=rn_dem	%	%,,kerekkure,∅	2001	∅	2020	∅	2020	∅	∅	∅	2013	∅	∅	∅	∅,∅	2001	∅	2020	∅	2020	∅	∅	∅	2013	∅	∅	∅	∅,∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kerekkure_0036,mcsumbawa,sópó dè balong,#	sópó	#	ZERO	dè	balong	%	%,#	one	#	ZERO	REL	good	%	%,One (girl) was beautiful. (lit. Who was beautiful was one.),en,MORPHEME_ALIGNED,,kerekkure_mp3 kerekkure_wav kerekkure_eaf kerekkure_xml kerekkure_tsv,,181390,182568,#	np:pred	#rc.h:s	f0.h:s	other	v:pred	%	%,,kerekkure,∅	∅	2020	2020	∅	∅	∅	∅,∅	∅	2020	2020	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
